Phyisical title,Series,Season,Disc,IMDb Url,Episode Title,Min run length,Max run length,SxxEyy,Episode Number,TVMaze Show ID,TVMaze Episode ID,index,Upc
Avatar: The Last Airbender: The Complete Series,Avatar: The Last Airbender,1,,https://www.imdb.com/title/tt0417299/?ref_=ref_ext_clz,Book One: Water - Chapter One: The Boy in the Iceberg,28,32,S01E01,1,555,51716,243,32429303004    
Avatar: The Last Airbender: The Complete Series,Avatar: The Last Airbender,1,,https://www.imdb.com/title/tt0417299/?ref_=ref_ext_clz,Book One: Water - Chapter Two: The Avatar Returns,28,32,S01E02,2,555,51717,243,32429303004    
Avatar: The Last Airbender: The Complete Series,Avatar: The Last Airbender,1,,https://www.imdb.com/title/tt0417299/?ref_=ref_ext_clz,Book One: Water - Chapter Three: The Southern Air Temple,28,32,S01E03,3,555,51718,243,32429303004    
Avatar: The Last Airbender: The Complete Series,Avatar: The Last Airbender,1,,https://www.imdb.com/title/tt0417299/?ref_=ref_ext_clz,Book One: Water - Chapter Four: The Warriors of Kyoshi,28,32,S01E04,4,555,51719,243,32429303004    
Avatar: The Last Airbender: The Complete Series,Avatar: The Last Airbender,1,,https://www.imdb.com/title/tt0417299/?ref_=ref_ext_clz,Book One: Water - Chapter Five: The King of Omashu,28,32,S01E05,5,555,51720,243,32429303004    
Avatar: The Last Airbender: The Complete Series,Avatar: The Last Airbender,1,,https://www.imdb.com/title/tt0417299/?ref_=ref_ext_clz,Book One: Water - Chapter Six: Imprisoned,28,32,S01E06,6,555,51721,243,32429303004    
Avatar: The Last Airbender: The Complete Series,Avatar: The Last Airbender,1,,https://www.imdb.com/title/tt0417299/?ref_=ref_ext_clz,"Book One: Water - Chapter Seven: The Spirit World (Winter Solstice, Part 1)",28,32,S01E07,7,555,51722,243,32429303004    
Avatar: The Last Airbender: The Complete Series,Avatar: The Last Airbender,1,,https://www.imdb.com/title/tt0417299/?ref_=ref_ext_clz,"Book One: Water - Chapter Eight: Avatar Roku (Winter Solstice, Part 2)",28,32,S01E08,8,555,51723,243,32429303004    
Avatar: The Last Airbender: The Complete Series,Avatar: The Last Airbender,1,,https://www.imdb.com/title/tt0417299/?ref_=ref_ext_clz,Book One: Water - Chapter Nine: The Waterbending Scroll,28,32,S01E09,9,555,51724,243,32429303004    
Avatar: The Last Airbender: The Complete Series,Avatar: The Last Airbender,1,,https://www.imdb.com/title/tt0417299/?ref_=ref_ext_clz,Book One: Water - Chapter Ten: Jet,28,32,S01E10,10,555,51725,243,32429303004    
Avatar: The Last Airbender: The Complete Series,Avatar: The Last Airbender,1,,https://www.imdb.com/title/tt0417299/?ref_=ref_ext_clz,Book One: Water - Chapter Eleven: The Great Divide,28,32,S01E11,11,555,51726,243,32429303004    
Avatar: The Last Airbender: The Complete Series,Avatar: The Last Airbender,1,,https://www.imdb.com/title/tt0417299/?ref_=ref_ext_clz,Book One: Water - Chapter Twelve: The Storm,28,32,S01E12,12,555,51727,243,32429303004    
Avatar: The Last Airbender: The Complete Series,Avatar: The Last Airbender,1,,https://www.imdb.com/title/tt0417299/?ref_=ref_ext_clz,Book One: Water - Chapter Thirteen: The Blue Spirit,28,32,S01E13,13,555,51728,243,32429303004    
Avatar: The Last Airbender: The Complete Series,Avatar: The Last Airbender,1,,https://www.imdb.com/title/tt0417299/?ref_=ref_ext_clz,Book One: Water - Chapter Fourteen: The Fortuneteller,28,32,S01E14,14,555,51729,243,32429303004    
Avatar: The Last Airbender: The Complete Series,Avatar: The Last Airbender,1,,https://www.imdb.com/title/tt0417299/?ref_=ref_ext_clz,Book One: Water - Chapter Fifteen: Bato of the Water Tribe,28,32,S01E15,15,555,51730,243,32429303004    
Avatar: The Last Airbender: The Complete Series,Avatar: The Last Airbender,1,,https://www.imdb.com/title/tt0417299/?ref_=ref_ext_clz,Book One: Water - Chapter Sixteen: The Deserter,28,32,S01E16,16,555,51731,243,32429303004    
Avatar: The Last Airbender: The Complete Series,Avatar: The Last Airbender,1,,https://www.imdb.com/title/tt0417299/?ref_=ref_ext_clz,Book One: Water - Chapter Seventeen: The Northern Air Temple,28,32,S01E17,17,555,51732,243,32429303004    
Avatar: The Last Airbender: The Complete Series,Avatar: The Last Airbender,1,,https://www.imdb.com/title/tt0417299/?ref_=ref_ext_clz,Book One: Water - Chapter Eighteen: The Waterbending Master,28,32,S01E18,18,555,51733,243,32429303004    
Avatar: The Last Airbender: The Complete Series,Avatar: The Last Airbender,1,,https://www.imdb.com/title/tt0417299/?ref_=ref_ext_clz,"Book One: Water - Chapter Nineteen: The Siege of the North, Part 1",28,32,S01E19,19,555,51734,243,32429303004    
Avatar: The Last Airbender: The Complete Series,Avatar: The Last Airbender,1,,https://www.imdb.com/title/tt0417299/?ref_=ref_ext_clz,"Book One: Water - Chapter Twenty: The Siege of the North, Part 2",28,32,S01E20,20,555,51735,243,32429303004    
Avatar: The Last Airbender: The Complete Series,Avatar: The Last Airbender,2,,https://www.imdb.com/title/tt0417299/?ref_=ref_ext_clz,Book Two: Earth - Chapter One: The Avatar State,28,32,S02E01,1,555,51736,243,32429303004    
Avatar: The Last Airbender: The Complete Series,Avatar: The Last Airbender,2,,https://www.imdb.com/title/tt0417299/?ref_=ref_ext_clz,Book Two: Earth - Chapter Two: The Cave of Two Lovers,28,32,S02E02,2,555,51737,243,32429303004    
Avatar: The Last Airbender: The Complete Series,Avatar: The Last Airbender,2,,https://www.imdb.com/title/tt0417299/?ref_=ref_ext_clz,Book Two: Earth - Chapter Three: Return to Omashu,28,32,S02E03,3,555,51738,243,32429303004    
Avatar: The Last Airbender: The Complete Series,Avatar: The Last Airbender,2,,https://www.imdb.com/title/tt0417299/?ref_=ref_ext_clz,Book Two: Earth - Chapter Four: The Swamp,28,32,S02E04,4,555,51739,243,32429303004    
Avatar: The Last Airbender: The Complete Series,Avatar: The Last Airbender,2,,https://www.imdb.com/title/tt0417299/?ref_=ref_ext_clz,Book Two: Earth - Chapter Five: Avatar Day,28,32,S02E05,5,555,51740,243,32429303004    
Avatar: The Last Airbender: The Complete Series,Avatar: The Last Airbender,2,,https://www.imdb.com/title/tt0417299/?ref_=ref_ext_clz,Book Two: Earth - Chapter Six: The Blind Bandit,28,32,S02E06,6,555,51741,243,32429303004    
Avatar: The Last Airbender: The Complete Series,Avatar: The Last Airbender,2,,https://www.imdb.com/title/tt0417299/?ref_=ref_ext_clz,Book Two: Earth - Chapter Seven: Zuko Alone,28,32,S02E07,7,555,51742,243,32429303004    
Avatar: The Last Airbender: The Complete Series,Avatar: The Last Airbender,2,,https://www.imdb.com/title/tt0417299/?ref_=ref_ext_clz,Book Two: Earth - Chapter Eight: The Chase,28,32,S02E08,8,555,51743,243,32429303004    
Avatar: The Last Airbender: The Complete Series,Avatar: The Last Airbender,2,,https://www.imdb.com/title/tt0417299/?ref_=ref_ext_clz,Book Two: Earth - Chapter Nine: Bitter Work,28,32,S02E09,9,555,51744,243,32429303004    
Avatar: The Last Airbender: The Complete Series,Avatar: The Last Airbender,2,,https://www.imdb.com/title/tt0417299/?ref_=ref_ext_clz,Book Two: Earth - Chapter Ten: The Library,28,32,S02E10,10,555,51745,243,32429303004    
Avatar: The Last Airbender: The Complete Series,Avatar: The Last Airbender,2,,https://www.imdb.com/title/tt0417299/?ref_=ref_ext_clz,Book Two: Earth - Chapter Eleven: The Desert,28,32,S02E11,11,555,51746,243,32429303004    
Avatar: The Last Airbender: The Complete Series,Avatar: The Last Airbender,2,,https://www.imdb.com/title/tt0417299/?ref_=ref_ext_clz,Book Two: Earth - Chapter Twelve: The Serpent's Pass,28,32,S02E12,12,555,51747,243,32429303004    
Avatar: The Last Airbender: The Complete Series,Avatar: The Last Airbender,2,,https://www.imdb.com/title/tt0417299/?ref_=ref_ext_clz,Book Two: Earth - Chapter Thirteen: The Drill,28,32,S02E13,13,555,51748,243,32429303004    
Avatar: The Last Airbender: The Complete Series,Avatar: The Last Airbender,2,,https://www.imdb.com/title/tt0417299/?ref_=ref_ext_clz,Book Two: Earth - Chapter Fourteen: City of Walls and Secrets,28,32,S02E14,14,555,51749,243,32429303004    
Avatar: The Last Airbender: The Complete Series,Avatar: The Last Airbender,2,,https://www.imdb.com/title/tt0417299/?ref_=ref_ext_clz,Book Two: Earth - Chapter Fifteen: The Tales of Ba Sing Se,28,32,S02E15,15,555,51750,243,32429303004    
Avatar: The Last Airbender: The Complete Series,Avatar: The Last Airbender,2,,https://www.imdb.com/title/tt0417299/?ref_=ref_ext_clz,Book Two: Earth - Chapter Sixteen: Appa's Lost Days,28,32,S02E16,16,555,51751,243,32429303004    
Avatar: The Last Airbender: The Complete Series,Avatar: The Last Airbender,2,,https://www.imdb.com/title/tt0417299/?ref_=ref_ext_clz,Book Two: Earth - Chapter Seventeen: Lake Laogai,28,32,S02E17,17,555,51752,243,32429303004    
Avatar: The Last Airbender: The Complete Series,Avatar: The Last Airbender,2,,https://www.imdb.com/title/tt0417299/?ref_=ref_ext_clz,Book Two: Earth - Chapter Eighteen: The Earth King,28,32,S02E18,18,555,51753,243,32429303004    
Avatar: The Last Airbender: The Complete Series,Avatar: The Last Airbender,2,,https://www.imdb.com/title/tt0417299/?ref_=ref_ext_clz,Book Two: Earth - Chapter Nineteen: The Guru,28,32,S02E19,19,555,51754,243,32429303004    
Avatar: The Last Airbender: The Complete Series,Avatar: The Last Airbender,2,,https://www.imdb.com/title/tt0417299/?ref_=ref_ext_clz,Book Two: Earth - Chapter Twenty: The Crossroads of Destiny,28,32,S02E20,20,555,51755,243,32429303004    
Avatar: The Last Airbender: The Complete Series,Avatar: The Last Airbender,3,,https://www.imdb.com/title/tt0417299/?ref_=ref_ext_clz,Book Three: Fire - Chapter One: The Awakening,28,32,S03E01,1,555,51756,243,32429303004    
Avatar: The Last Airbender: The Complete Series,Avatar: The Last Airbender,3,,https://www.imdb.com/title/tt0417299/?ref_=ref_ext_clz,Book Three: Fire - Chapter Two: The Headband,28,32,S03E02,2,555,51757,243,32429303004    
Avatar: The Last Airbender: The Complete Series,Avatar: The Last Airbender,3,,https://www.imdb.com/title/tt0417299/?ref_=ref_ext_clz,Book Three: Fire - Chapter Three: The Painted Lady,28,32,S03E03,3,555,51758,243,32429303004    
Avatar: The Last Airbender: The Complete Series,Avatar: The Last Airbender,3,,https://www.imdb.com/title/tt0417299/?ref_=ref_ext_clz,Book Three: Fire - Chapter Four: Sokka's Master,28,32,S03E04,4,555,51759,243,32429303004    
Avatar: The Last Airbender: The Complete Series,Avatar: The Last Airbender,3,,https://www.imdb.com/title/tt0417299/?ref_=ref_ext_clz,Book Three: Fire - Chapter Five: The Beach,28,32,S03E05,5,555,51760,243,32429303004    
Avatar: The Last Airbender: The Complete Series,Avatar: The Last Airbender,3,,https://www.imdb.com/title/tt0417299/?ref_=ref_ext_clz,Book Three: Fire - Chapter Six: The Avatar and the Firelord,28,32,S03E06,6,555,51761,243,32429303004    
Avatar: The Last Airbender: The Complete Series,Avatar: The Last Airbender,3,,https://www.imdb.com/title/tt0417299/?ref_=ref_ext_clz,Book Three: Fire - Chapter Seven: The Runaway,28,32,S03E07,7,555,51762,243,32429303004    
Avatar: The Last Airbender: The Complete Series,Avatar: The Last Airbender,3,,https://www.imdb.com/title/tt0417299/?ref_=ref_ext_clz,Book Three: Fire - Chapter Eighth: The Puppetmaster,28,32,S03E08,8,555,51763,243,32429303004    
Avatar: The Last Airbender: The Complete Series,Avatar: The Last Airbender,3,,https://www.imdb.com/title/tt0417299/?ref_=ref_ext_clz,Book Three: Fire - Chapter Nine: Nightmares and Daydreams,28,32,S03E09,9,555,51764,243,32429303004    
Avatar: The Last Airbender: The Complete Series,Avatar: The Last Airbender,3,,https://www.imdb.com/title/tt0417299/?ref_=ref_ext_clz,"Book Three: Fire - Chapter Ten: The Day of Black Sun, Part 1: The Invasion",28,32,S03E10,10,555,51765,243,32429303004    
Avatar: The Last Airbender: The Complete Series,Avatar: The Last Airbender,3,,https://www.imdb.com/title/tt0417299/?ref_=ref_ext_clz,"Book Three: Fire - Chapter Eleven: The Day of Black Sun, Part 2: The Eclipse",28,32,S03E11,11,555,51766,243,32429303004    
Avatar: The Last Airbender: The Complete Series,Avatar: The Last Airbender,3,,https://www.imdb.com/title/tt0417299/?ref_=ref_ext_clz,Book Three: Fire - Chapter Twelve: The Western Air Temple,28,32,S03E12,12,555,51767,243,32429303004    
Avatar: The Last Airbender: The Complete Series,Avatar: The Last Airbender,3,,https://www.imdb.com/title/tt0417299/?ref_=ref_ext_clz,Book Three: Fire - Chapter Thirteen: The Firebending Masters,28,32,S03E13,13,555,51768,243,32429303004    
Avatar: The Last Airbender: The Complete Series,Avatar: The Last Airbender,3,,https://www.imdb.com/title/tt0417299/?ref_=ref_ext_clz,"Book Three: Fire - Chapter Fourteen: The Boiling Rock, Part 1",28,32,S03E14,14,555,51769,243,32429303004    
Avatar: The Last Airbender: The Complete Series,Avatar: The Last Airbender,3,,https://www.imdb.com/title/tt0417299/?ref_=ref_ext_clz,"Book Three: Fire - Chapter Fifteen: The Boiling Rock, Part 2",28,32,S03E15,15,555,51770,243,32429303004    
Avatar: The Last Airbender: The Complete Series,Avatar: The Last Airbender,3,,https://www.imdb.com/title/tt0417299/?ref_=ref_ext_clz,Book Three: Fire - Chapter Sixteen: The Southern Raiders,28,32,S03E16,16,555,51771,243,32429303004    
Avatar: The Last Airbender: The Complete Series,Avatar: The Last Airbender,3,,https://www.imdb.com/title/tt0417299/?ref_=ref_ext_clz,Book Three: Fire - Chapter Seventeen: The Ember Island Players,28,32,S03E17,17,555,51772,243,32429303004    
Avatar: The Last Airbender: The Complete Series,Avatar: The Last Airbender,3,,https://www.imdb.com/title/tt0417299/?ref_=ref_ext_clz,"Book Three: Fire - Chapter Eighteen: Sozin's Comet, Part 1: The Phoenix King",28,32,S03E18,18,555,51773,243,32429303004    
Avatar: The Last Airbender: The Complete Series,Avatar: The Last Airbender,3,,https://www.imdb.com/title/tt0417299/?ref_=ref_ext_clz,"Book Three: Fire - Chapter Nineteen: Sozin's Comet, Part 2: The Old Masters",28,32,S03E19,19,555,51774,243,32429303004    
Avatar: The Last Airbender: The Complete Series,Avatar: The Last Airbender,3,,https://www.imdb.com/title/tt0417299/?ref_=ref_ext_clz,"Book Three: Fire - Chapter Twenty: Sozin's Comet, Part 3: Into the Inferno",28,32,S03E20,20,555,51775,243,32429303004    
Avatar: The Last Airbender: The Complete Series,Avatar: The Last Airbender,3,,https://www.imdb.com/title/tt0417299/?ref_=ref_ext_clz,"Book Three: Fire - Chapter Twenty One: Sozin's Comet, Part 4: Avatar Aang",28,32,S03E21,21,555,51776,243,32429303004    
Avatar: The Last Airbender: The Complete Series,Avatar: The Last Airbender,1,,https://www.imdb.com/title/tt0417299/?ref_=ref_ext_clz,Pilot,28,32,,,555,51715,243,32429303004    
Avatar: The Last Airbender: The Complete Series,Avatar: The Last Airbender,1,,https://www.imdb.com/title/tt0417299/?ref_=ref_ext_clz,Avatar: The Last Airbender Behind the Scenes,28,32,,,555,1110255,243,32429303004    
Avatar: The Last Airbender: The Complete Series,Avatar: The Last Airbender,3,,https://www.imdb.com/title/tt0417299/?ref_=ref_ext_clz,Swamp Skiin' Throwdown,28,32,,,555,1110258,243,32429303004    
Avatar: The Last Airbender: The Complete Series,Avatar: The Last Airbender,3,,https://www.imdb.com/title/tt0417299/?ref_=ref_ext_clz,Bending Battle,28,32,,,555,1110260,243,32429303004    
Avatar: The Last Airbender: The Complete Series,Avatar: The Last Airbender,3,,https://www.imdb.com/title/tt0417299/?ref_=ref_ext_clz,School Time Shipping,28,32,,,555,1110261,243,32429303004    
Batman: The Animated Series: Season 1,Batman: The Animated Series,1,,https://www.imdb.com/title/tt0103359/?ref_=ref_ext_clz,The Cat and the Claw,28,32,S01E01,1,757,66782,267,85393189624    
Batman: The Animated Series: Season 1,Batman: The Animated Series,1,,https://www.imdb.com/title/tt0103359/?ref_=ref_ext_clz,On Leather Wings,28,32,S01E02,2,757,66783,267,85393189624    
Batman: The Animated Series: Season 1,Batman: The Animated Series,1,,https://www.imdb.com/title/tt0103359/?ref_=ref_ext_clz,Heart of Ice,28,32,S01E03,3,757,66784,267,85393189624    
Batman: The Animated Series: Season 1,Batman: The Animated Series,1,,https://www.imdb.com/title/tt0103359/?ref_=ref_ext_clz,Feat of Clay,28,32,S01E04,4,757,66785,267,85393189624    
Batman: The Animated Series: Season 1,Batman: The Animated Series,1,,https://www.imdb.com/title/tt0103359/?ref_=ref_ext_clz,Feat of Clay Part II,28,32,S01E05,5,757,66786,267,85393189624    
Batman: The Animated Series: Season 1,Batman: The Animated Series,1,,https://www.imdb.com/title/tt0103359/?ref_=ref_ext_clz,It's Never Too Late,28,32,S01E06,6,757,66787,267,85393189624    
Batman: The Animated Series: Season 1,Batman: The Animated Series,1,,https://www.imdb.com/title/tt0103359/?ref_=ref_ext_clz,Joker's Favor,28,32,S01E07,7,757,66788,267,85393189624    
Batman: The Animated Series: Season 1,Batman: The Animated Series,1,,https://www.imdb.com/title/tt0103359/?ref_=ref_ext_clz,The Cat and the Claw Part II,28,32,S01E08,8,757,66789,267,85393189624    
Batman: The Animated Series: Season 1,Batman: The Animated Series,1,,https://www.imdb.com/title/tt0103359/?ref_=ref_ext_clz,Pretty Poison,28,32,S01E09,9,757,66790,267,85393189624    
Batman: The Animated Series: Season 1,Batman: The Animated Series,1,,https://www.imdb.com/title/tt0103359/?ref_=ref_ext_clz,Nothing to Fear,28,32,S01E10,10,757,66791,267,85393189624    
Batman: The Animated Series: Season 1,Batman: The Animated Series,1,,https://www.imdb.com/title/tt0103359/?ref_=ref_ext_clz,Be a Clown,28,32,S01E11,11,757,66792,267,85393189624    
Batman: The Animated Series: Season 1,Batman: The Animated Series,1,,https://www.imdb.com/title/tt0103359/?ref_=ref_ext_clz,Appointment in Crime Alley,28,32,S01E12,12,757,66793,267,85393189624    
Batman: The Animated Series: Season 1,Batman: The Animated Series,1,,https://www.imdb.com/title/tt0103359/?ref_=ref_ext_clz,P.O.V.,28,32,S01E13,13,757,66794,267,85393189624    
Batman: The Animated Series: Season 1,Batman: The Animated Series,1,,https://www.imdb.com/title/tt0103359/?ref_=ref_ext_clz,The Clock King,28,32,S01E14,14,757,66795,267,85393189624    
Batman: The Animated Series: Season 1,Batman: The Animated Series,1,,https://www.imdb.com/title/tt0103359/?ref_=ref_ext_clz,The Last Laugh,28,32,S01E15,15,757,66796,267,85393189624    
Batman: The Animated Series: Season 1,Batman: The Animated Series,1,,https://www.imdb.com/title/tt0103359/?ref_=ref_ext_clz,Eternal Youth,28,32,S01E16,16,757,66797,267,85393189624    
Batman: The Animated Series: Season 1,Batman: The Animated Series,1,,https://www.imdb.com/title/tt0103359/?ref_=ref_ext_clz,Two-Face,28,32,S01E17,17,757,66798,267,85393189624    
Batman: The Animated Series: Season 1,Batman: The Animated Series,1,,https://www.imdb.com/title/tt0103359/?ref_=ref_ext_clz,Two-Face Part II,28,32,S01E18,18,757,66799,267,85393189624    
Batman: The Animated Series: Season 1,Batman: The Animated Series,1,,https://www.imdb.com/title/tt0103359/?ref_=ref_ext_clz,Fear of Victory,28,32,S01E19,19,757,66800,267,85393189624    
Batman: The Animated Series: Season 1,Batman: The Animated Series,1,,https://www.imdb.com/title/tt0103359/?ref_=ref_ext_clz,I've Got Batman in My Basement,28,32,S01E20,20,757,66801,267,85393189624    
Batman: The Animated Series: Season 1,Batman: The Animated Series,1,,https://www.imdb.com/title/tt0103359/?ref_=ref_ext_clz,Vendetta,28,32,S01E21,21,757,66802,267,85393189624    
Batman: The Animated Series: Season 1,Batman: The Animated Series,1,,https://www.imdb.com/title/tt0103359/?ref_=ref_ext_clz,Prophecy of Doom,28,32,S01E22,22,757,66803,267,85393189624    
Batman: The Animated Series: Season 1,Batman: The Animated Series,1,,https://www.imdb.com/title/tt0103359/?ref_=ref_ext_clz,The Forgotten,28,32,S01E23,23,757,66804,267,85393189624    
Batman: The Animated Series: Season 1,Batman: The Animated Series,1,,https://www.imdb.com/title/tt0103359/?ref_=ref_ext_clz,Mad as a Hatter,28,32,S01E24,24,757,66805,267,85393189624    
Batman: The Animated Series: Season 1,Batman: The Animated Series,1,,https://www.imdb.com/title/tt0103359/?ref_=ref_ext_clz,The Cape and Cowl Conspiracy,28,32,S01E25,25,757,66806,267,85393189624    
Batman: The Animated Series: Season 1,Batman: The Animated Series,1,,https://www.imdb.com/title/tt0103359/?ref_=ref_ext_clz,Perchance to Dream,28,32,S01E26,26,757,66807,267,85393189624    
Batman: The Animated Series: Season 1,Batman: The Animated Series,1,,https://www.imdb.com/title/tt0103359/?ref_=ref_ext_clz,The Underdwellers,28,32,S01E27,27,757,66808,267,85393189624    
Batman: The Animated Series: Season 1,Batman: The Animated Series,1,,https://www.imdb.com/title/tt0103359/?ref_=ref_ext_clz,Night of the Ninja,28,32,S01E28,28,757,66809,267,85393189624    
Batman: The Animated Series: Season 1,Batman: The Animated Series,1,,https://www.imdb.com/title/tt0103359/?ref_=ref_ext_clz,The Strange Secret of Bruce Wayne,28,32,S01E29,29,757,66810,267,85393189624    
Batman: The Animated Series: Season 1,Batman: The Animated Series,1,,https://www.imdb.com/title/tt0103359/?ref_=ref_ext_clz,Tyger Tyger,28,32,S01E30,30,757,66811,267,85393189624    
Batman: The Animated Series: Season 1,Batman: The Animated Series,1,,https://www.imdb.com/title/tt0103359/?ref_=ref_ext_clz,Dreams in Darkness,28,32,S01E31,31,757,66812,267,85393189624    
Batman: The Animated Series: Season 1,Batman: The Animated Series,1,,https://www.imdb.com/title/tt0103359/?ref_=ref_ext_clz,Beware the Gray Ghost,28,32,S01E32,32,757,66813,267,85393189624    
Batman: The Animated Series: Season 1,Batman: The Animated Series,1,,https://www.imdb.com/title/tt0103359/?ref_=ref_ext_clz,Cat Scratch Fever,28,32,S01E33,33,757,66814,267,85393189624    
Batman: The Animated Series: Season 1,Batman: The Animated Series,1,,https://www.imdb.com/title/tt0103359/?ref_=ref_ext_clz,I Am the Night,28,32,S01E34,34,757,66815,267,85393189624    
Batman: The Animated Series: Season 1,Batman: The Animated Series,1,,https://www.imdb.com/title/tt0103359/?ref_=ref_ext_clz,Almost Got 'Im,28,32,S01E35,35,757,66816,267,85393189624    
Batman: The Animated Series: Season 1,Batman: The Animated Series,1,,https://www.imdb.com/title/tt0103359/?ref_=ref_ext_clz,Moon of the Wolf,28,32,S01E36,36,757,66817,267,85393189624    
Batman: The Animated Series: Season 1,Batman: The Animated Series,1,,https://www.imdb.com/title/tt0103359/?ref_=ref_ext_clz,Terror in the Sky,28,32,S01E37,37,757,66818,267,85393189624    
Batman: The Animated Series: Season 1,Batman: The Animated Series,1,,https://www.imdb.com/title/tt0103359/?ref_=ref_ext_clz,Christmas with the Joker,28,32,S01E38,38,757,66819,267,85393189624    
Batman: The Animated Series: Season 1,Batman: The Animated Series,1,,https://www.imdb.com/title/tt0103359/?ref_=ref_ext_clz,Heart of Steel,28,32,S01E39,39,757,66820,267,85393189624    
Batman: The Animated Series: Season 1,Batman: The Animated Series,1,,https://www.imdb.com/title/tt0103359/?ref_=ref_ext_clz,Heart of Steel Part II,28,32,S01E40,40,757,66821,267,85393189624    
Batman: The Animated Series: Season 1,Batman: The Animated Series,1,,https://www.imdb.com/title/tt0103359/?ref_=ref_ext_clz,"If You're So Smart, Why Aren't You Rich?",28,32,S01E41,41,757,66822,267,85393189624    
Batman: The Animated Series: Season 1,Batman: The Animated Series,1,,https://www.imdb.com/title/tt0103359/?ref_=ref_ext_clz,Joker's Wild,28,32,S01E42,42,757,66823,267,85393189624    
Batman: The Animated Series: Season 1,Batman: The Animated Series,1,,https://www.imdb.com/title/tt0103359/?ref_=ref_ext_clz,His Silicon Soul,28,32,S01E43,43,757,66824,267,85393189624    
Batman: The Animated Series: Season 1,Batman: The Animated Series,1,,https://www.imdb.com/title/tt0103359/?ref_=ref_ext_clz,Off Balance,28,32,S01E44,44,757,66825,267,85393189624    
Batman: The Animated Series: Season 1,Batman: The Animated Series,1,,https://www.imdb.com/title/tt0103359/?ref_=ref_ext_clz,What is Reality?,28,32,S01E45,45,757,66826,267,85393189624    
Batman: The Animated Series: Season 1,Batman: The Animated Series,1,,https://www.imdb.com/title/tt0103359/?ref_=ref_ext_clz,The Laughing Fish,28,32,S01E46,46,757,66827,267,85393189624    
Batman: The Animated Series: Season 1,Batman: The Animated Series,1,,https://www.imdb.com/title/tt0103359/?ref_=ref_ext_clz,Harley and Ivy,28,32,S01E47,47,757,66828,267,85393189624    
Batman: The Animated Series: Season 1,Batman: The Animated Series,1,,https://www.imdb.com/title/tt0103359/?ref_=ref_ext_clz,The Mechanic,28,32,S01E48,48,757,66829,267,85393189624    
Batman: The Animated Series: Season 1,Batman: The Animated Series,1,,https://www.imdb.com/title/tt0103359/?ref_=ref_ext_clz,The Man Who Killed Batman,28,32,S01E49,49,757,66830,267,85393189624    
Batman: The Animated Series: Season 1,Batman: The Animated Series,1,,https://www.imdb.com/title/tt0103359/?ref_=ref_ext_clz,Zatanna,28,32,S01E50,50,757,66831,267,85393189624    
Batman: The Animated Series: Season 1,Batman: The Animated Series,1,,https://www.imdb.com/title/tt0103359/?ref_=ref_ext_clz,Robin's Reckoning,28,32,S01E51,51,757,66832,267,85393189624    
Batman: The Animated Series: Season 1,Batman: The Animated Series,1,,https://www.imdb.com/title/tt0103359/?ref_=ref_ext_clz,Birds of a Feather,28,32,S01E52,52,757,66833,267,85393189624    
Batman: The Animated Series: Season 1,Batman: The Animated Series,1,,https://www.imdb.com/title/tt0103359/?ref_=ref_ext_clz,Robin's Reckoning Part II,28,32,S01E53,53,757,66834,267,85393189624    
Batman: The Animated Series: Season 1,Batman: The Animated Series,1,,https://www.imdb.com/title/tt0103359/?ref_=ref_ext_clz,Blind as a Bat,28,32,S01E54,54,757,66835,267,85393189624    
Batman: The Animated Series: Season 1,Batman: The Animated Series,1,,https://www.imdb.com/title/tt0103359/?ref_=ref_ext_clz,Day of the Samurai,28,32,S01E55,55,757,66836,267,85393189624    
Batman: The Animated Series: Season 1,Batman: The Animated Series,1,,https://www.imdb.com/title/tt0103359/?ref_=ref_ext_clz,See No Evil,28,32,S01E56,56,757,66837,267,85393189624    
Batman: The Animated Series: Season 1,Batman: The Animated Series,1,,https://www.imdb.com/title/tt0103359/?ref_=ref_ext_clz,The Demon's Quest,28,32,S01E57,57,757,66838,267,85393189624    
Batman: The Animated Series: Season 1,Batman: The Animated Series,1,,https://www.imdb.com/title/tt0103359/?ref_=ref_ext_clz,The Demon's Quest Part II,28,32,S01E58,58,757,66839,267,85393189624    
Batman: The Animated Series: Season 1,Batman: The Animated Series,1,,https://www.imdb.com/title/tt0103359/?ref_=ref_ext_clz,Read My Lips,28,32,S01E59,59,757,66840,267,85393189624    
Batman: The Animated Series: Season 1,Batman: The Animated Series,1,,https://www.imdb.com/title/tt0103359/?ref_=ref_ext_clz,Fire from Olympus,28,32,S01E60,60,757,66841,267,85393189624    
Batman: The Animated Series: Season 2,Batman: The Animated Series,2,,https://www.imdb.com/title/tt0103359/?ref_=ref_ext_clz,Shadow of the Bat,28,32,S02E01,1,757,66842,271,85393162528    
Batman: The Animated Series: Season 2,Batman: The Animated Series,2,,https://www.imdb.com/title/tt0103359/?ref_=ref_ext_clz,Shadow of the Bat Part II,28,32,S02E02,2,757,66843,271,85393162528    
Batman: The Animated Series: Season 2,Batman: The Animated Series,2,,https://www.imdb.com/title/tt0103359/?ref_=ref_ext_clz,Mudslide,28,32,S02E03,3,757,66844,271,85393162528    
Batman: The Animated Series: Season 2,Batman: The Animated Series,2,,https://www.imdb.com/title/tt0103359/?ref_=ref_ext_clz,The Worry Men,28,32,S02E04,4,757,66845,271,85393162528    
